x,y,fb_velocity,fb_steering
-57.5259,46.0233,0.419613,0.0296881
-57.7484,46.009,0.448286,0.0230908
-57.9654,45.994,0.455979,0.0213629
-58.1739,45.9785,0.518921,-0.0155509
-58.3838,45.9627,0.686766,-0.0237191
-58.6033,45.9465,0.73712,-0.0322014
-58.8127,45.9319,0.804957,-0.0260753
-59.0743,45.9147,0.852513,-0.011781
-59.3169,45.8996,0.883985,-0.00534072
-59.5321,45.8864,0.917554,-0.00486948
-59.7941,45.8705,0.957417,-0.00596904
-60.065,45.8541,0.980495,-0.0054978
-60.3003,45.8401,0.983293,-0.00534072
-60.5713,45.8239,0.954619,-0.00565488
-60.8266,45.8086,0.870697,-0.0054978
-61.0283,45.7964,0.800062,-0.00769692
-61.245,45.783,0.749708,-0.00832524
-61.4556,45.7701,0.758101,-0.00879648
-59.376,45.8891,0.758101,-0.00879648
-59.5842,45.8734,0.742015,-0.00691152
-61.5382,45.7658,0.781179,-0.00455532
-61.7636,45.7522,0.836428,-0.0023562
-62.1056,45.7318,0.849716,-0.00204204
-62.342,45.7175,0.79167,-0.00047124
-62.5592,45.7045,0.79167,0.00094248
-62.812,45.6891,0.818245,0.00424116
-63.0535,45.6742,0.823141,0.00612612
-63.3288,45.6567,0.920351,0.00801108
-63.595,45.6392,1.02036,0.00973896
-63.8042,45.6251,1.06722,0.00989604
-64.0173,45.6105,1.06722,0.00958188
-64.2246,45.5955,1.03295,0.00832524
-64.4277,45.5798,0.946926,0.0070686
-64.6505,45.5617,0.89937,0.0047124
-64.8924,45.542,0.797265,-0.00565488
-65.1084,45.5245,0.773486,-0.00565488
-65.3522,45.5044,0.758101,-0.0031416
-65.5615,45.4874,0.770689,-0.00361284
-65.8156,45.4661,0.849716,-0.0171217
-66.0516,45.4467,0.854612,-0.0232478
-66.2571,45.4304,0.846919,-0.0224624
-66.4938,45.4124,0.846919,-0.0193208
-66.7323,45.3954,0.860206,-0.015708
-66.9382,45.381,0.870697,-0.0158651
-67.1813,45.3644,0.881187,-0.0147655
-67.4282,45.348,0.896573,-0.011781
-67.6429,45.3344,0.902168,-0.00801108
-67.8955,45.3192,0.896573,-0.00753984
-68.1462,45.3044,0.896573,-0.00439824
-68.3616,45.2918,0.891677,-0.00345576
-68.611,45.2773,0.894475,-0.00345576
-68.8611,45.2625,0.904965,-0.003927
-69.0778,45.2497,0.904965,-0.003927
-69.3306,45.2346,0.904965,-0.00486948
-69.5839,45.2191,0.907063,-0.00486948
-69.8011,45.2059,0.902168,-0.00581196
-70.0535,45.1906,0.909861,-0.00926772
-70.3076,45.1749,0.907063,-0.00722568
-70.5245,45.1614,0.89937,0.00361284
-70.7755,45.1458,0.891677,0.0047124
-71.0253,45.1299,0.89937,0.0047124
-71.2405,45.1159,0.896573,0.00675444
-71.4899,45.0989,0.886083,0.0114668
-71.7354,45.0818,0.846919,0.0119381
-71.9357,45.0673,0.794467,0.00691152
-72.1561,45.0507,0.765794,-0.00424116
-72.36,45.0348,0.665786,-0.00738276
-72.5976,45.0166,0.542699,-0.00722568
-72.8004,45.001,0.445489,-0.00518364
-73.003,44.9853,0.40143,-0.00534072
-73.2129,44.9688,0.416815,-0.00612612
-73.4147,44.9528,0.440594,-0.00581196
-73.6266,44.9361,0.445489,-0.00455532
-73.8596,44.9175,0.451084,0.00486948
-74.075,44.8999,0.445489,0.0047124
-74.3034,44.8805,0.443391,-0.0194779
-74.519,44.8623,0.461574,-0.025604
-74.7229,44.846,0.461574,-0.0241903
-74.943,44.8293,0.458777,0.00109956
-75.1625,44.813,0.458777,0.00267036
-75.3648,44.7976,0.461574,0.00251328
-75.5853,44.7804,0.448286,-0.00031416
-75.7979,44.7634,0.448286,-0.00188496
-76.0311,44.7444,0.453881,-0.00361284
-76.2478,44.7263,0.451084,-0.003927
-76.4479,44.7096,0.458777,-0.00345576
-76.6699,44.6908,0.461574,-0.00329868
-76.8914,44.6719,0.455979,-0.0031416
-77.0919,44.6545,0.453881,-0.0031416
-77.3072,44.6357,0.443391,-0.00329868
-77.5203,44.6168,0.451084,-0.00361284
-77.7223,44.5986,0.461574,-0.00329868
-77.9438,44.5786,0.469267,-0.00345576
-78.1668,44.5584,0.461574,-0.00361284
-78.3707,44.5398,0.455979,-0.00361284
-78.5882,44.52,0.455979,-0.00361284
-78.8071,44.4999,0.455979,-0.00408408
-79.0064,44.4814,0.453881,-0.0102102
-79.2228,44.4615,0.451084,-0.0114668
