x,y
-173.618712,14.612393
-173.032010,14.482862
-173.229256,14.518187
-170.630471,14.421230
-170.830869,14.421230
-170.229676,14.421230
-170.430074,14.421230
-171.031266,14.421230
-171.632459,14.421230
-171.832856,14.421230
-171.231664,14.421230
-171.432061,14.421230
-13.388913,2.476284
-13.586584,2.509229
-12.993571,2.410394
-13.191242,2.443339
-13.784255,2.542175
-14.377268,2.641010
-14.574939,2.673955
-13.981926,2.575120
-14.179597,2.608065
-11.628413,2.099088
-11.818168,2.163485
-11.257402,1.947756
-11.441391,2.027140
-12.010351,2.220227
-12.598230,2.344504
-12.795900,2.377449
-12.204652,2.269223
-12.400761,2.310394
-14.772610,2.706900
-17.144661,3.102242
-17.342332,3.135187
-16.749319,3.036352
-16.946990,3.069297
-17.540003,3.168132
-18.133015,3.266968
-18.330686,3.299913
-17.737673,3.201077
-17.935344,3.234023
-15.365622,2.805736
-15.563293,2.838681
-14.970281,2.739845
-15.167952,2.772791
-15.760964,2.871626
-16.353977,2.970461
-16.551648,3.003407
-15.958635,2.904571
-16.156306,2.937516
-11.076742,1.861063
-8.339188,-2.296337
-8.355465,-2.096615
-8.329803,-2.696941
-8.330927,-2.496551
-8.379731,-1.897706
-8.500014,-1.309039
-8.555721,-1.116554
-8.411948,-1.699929
-8.452064,-1.503601
-8.329803,-4.099724
-8.329803,-3.899326
-8.329803,-4.500519
-8.329803,-4.300121
-8.329803,-3.698929
-8.329803,-3.097736
-8.329803,-2.897338
-8.329803,-3.498531
-8.329803,-3.298133
-8.619097,-0.926455
-9.928905,1.062692
-10.078498,1.196018
-9.646339,0.778602
-9.784775,0.923478
-10.233312,1.323243
-10.726562,1.666320
-10.899700,1.767201
-10.393100,1.444163
-10.557605,1.558583
-8.854152,-0.373512
