x,y,fb_velocity,fb_steering
-58.3386,43.7832,1.09869,0.00188496
-58.5715,43.7727,1.11477,0.0015708
-58.7931,43.7486,1.11477,0.00345576
-59.014,43.7245,1.10918,0.003927
-59.2321,43.7004,1.0833,0.00219912
-59.4625,43.6904,1.0805,0.00188496
-59.6773,43.6666,1.05183,0.00502656
-59.8872,43.6433,1.05183,0.0054978
-60.0983,43.6323,1.04344,0.00848232
-60.3053,43.6094,1.02525,0.0114668
-60.5092,43.5863,1.03085,0.0113098
-60.7137,43.5626,1.03085,0.00973896
-60.9414,43.5489,1.05393,0.0102102
-61.1527,43.523,1.07771,-0.00047124
-61.3664,43.4966,1.06722,-0.00644028
-61.5784,43.4705,1.06722,-0.0120952
-61.7981,43.46,1.06722,-0.0119381
-62.0099,43.4341,1.06722,-0.0122522
-62.2219,43.4083,1.07281,-0.0122522
-62.4258,43.401,1.0805,-0.00848232
-62.6401,43.3757,1.0805,0.00251328
-62.8545,43.3505,1.07771,0.0054978
-63.0686,43.3252,1.07771,0.00675444
-63.3076,43.3107,1.06232,0.00659736
-63.5187,43.2853,1.06232,0.0054978
-63.7288,43.2597,1.05673,-0.00219912
-63.9391,43.2338,1.06232,-0.00408408
-64.1656,43.2229,1.09379,-0.00738276
-64.3823,43.1953,1.09379,-0.00989604
-64.5994,43.1677,1.09379,-0.0127235
-64.8143,43.1474,1.0833,-0.0122522
-65.0293,43.1217,1.07281,-0.011781
-65.2425,43.0968,1.06442,-0.00989604
-65.4542,43.0725,1.06442,0.00486948
-65.6804,43.0667,1.04903,0.00926772
-65.889,43.0428,1.05393,0.00047124
-66.0983,43.0185,1.06442,-0.00534072
-66.3253,43.0008,1.06442,-0.00675444
-66.5385,42.9762,1.07771,-0.00612612
-66.7536,42.9513,1.0882,-0.0070686
-66.97,42.9261,1.09869,-0.00596904
-67.202,42.9107,1.10638,-0.0133518
-67.4213,42.8857,1.10638,-0.0166505
-67.6418,42.861,1.11197,-0.017593
-67.8734,42.8556,1.11967,-0.0174359
-68.096,42.8316,1.10428,-0.0169646
-68.3161,42.8082,1.10428,-0.0158651
-68.5372,42.7853,1.11967,-0.0164934
-68.7618,42.7807,1.12246,-0.0133518
-68.9852,42.7583,1.13295,-0.0128806
-69.2105,42.7365,1.13295,-0.00973896
-69.4522,42.7362,1.12736,-0.0054978
-69.6772,42.7142,1.13785,0.00141372
-69.9037,42.6919,1.12246,-0.00141372
-70.1275,42.6695,1.12246,-0.0207346
-70.337,42.6575,1.11967,-0.0238762
-70.5605,42.6364,1.13016,-0.0219912
-70.7856,42.6159,1.15883,-0.0149226
-71.0169,42.6073,1.15883,-0.011781
-71.2503,42.5868,1.17771,-0.0108385
-71.4834,42.5665,1.14834,-0.0106814
-71.7114,42.547,1.10428,-0.0106814
-71.9208,42.5416,1.10428,-0.00691152
-72.1416,42.5238,1.10918,-0.00109956
-72.3615,42.5061,1.0882,0.00502656
-72.5792,42.5008,1.10918,0.00502656
-72.8,42.4825,1.10918,0.00518364
-73.022,42.4635,1.11687,0.00565488
-73.2438,42.4439,1.10918,0.00895356
-73.4585,42.428,1.09869,0.00973896
-73.6776,42.4077,1.09869,0.00989604
-73.8918,42.3868,1.06442,0.00958188
-74.103,42.3653,1.05393,0.0047124
-74.3217,42.365,1.03295,-0.00015708
-74.5271,42.3424,1.07001,-0.00424116
-74.7387,42.3189,1.07001,-0.00958188
-74.9561,42.316,1.07771,-0.0124093
-75.1712,42.2917,1.12526,-0.0124093
-75.3944,42.2666,1.14624,-0.0125664
-75.6217,42.2414,1.14624,-0.0127235
-75.8499,42.2296,1.14624,-0.0124093
-76.0772,42.2061,1.13016,-0.0124093
-76.3022,42.183,1.11477,-0.0122522
-76.5171,42.1854,1.11477,-0.0127235
-76.7389,42.1623,1.11477,-0.0127235
-76.9607,42.1397,1.11477,-0.00534072
-77.1825,42.1176,1.10148,0.00094248
-77.4021,42.0959,1.10148,0.00109956
-77.6273,42.0941,1.09099,0.00172788
-77.8444,42.0723,1.09099,-0.00565488
-78.0614,42.0502,1.0854,-0.0062832
-78.2773,42.0281,1.0854,-0.0106814
-78.4785,42.018,1.07281,-0.0124093
-78.6923,41.9967,1.0854,-0.0114668
-78.9082,41.9754,1.07281,-0.0119381
-79.1221,41.9547,1.07281,-0.011781
-79.3492,41.9554,1.06442,-0.013666
-79.5609,41.9354,1.05952,-0.0152368
-79.7719,41.9159,1.05183,-0.0144514
-79.995,41.9043,1.05183,-0.0141372
-80.2042,41.8859,1.04903,-0.00534072
-80.4139,41.8677,1.05673,-0.00094248
-80.6245,41.8493,1.06232,0.0015708
-80.845,41.8446,1.06722,0.00094248
-81.0574,41.8256,1.06722,0.00094248
-81.2707,41.8062,1.07491,0.00047124
-81.5068,41.7933,1.06442,0
-81.719,41.7732,1.07771,-0.00753984
-81.9335,41.7526,1.07771,-0.0119381
-82.1504,41.7319,1.09589,-0.0103673
-82.3908,41.719,1.09589,0.00015708
-82.6089,41.6994,1.0833,-0.00219912
-82.8247,41.6796,1.0833,-0.00047124
-83.0467,41.6876,1.07001,-0.00109956
-83.2592,41.6669,1.06442,-0.0031416
-83.4713,41.6462,1.07281,-0.003927
-83.6847,41.6254,1.0833,-0.00376992
-83.926,41.6098,1.0833,-0.00361284
-84.1406,41.5892,1.07491,-0.00361284
-84.3547,41.5684,1.07771,-0.0105244
-84.5642,41.5584,1.0805,-0.0183784
-84.7793,41.538,1.0805,-0.019635
-84.9927,41.5183,1.06722,-0.0194779
-85.2127,41.5088,1.07281,-0.0191638
-85.4264,41.4909,1.07001,-0.0169646
-85.6398,41.4735,1.07001,-0.0149226
-85.8535,41.4567,1.07281,-0.0152368
-86.0644,41.4523,1.07771,-0.0146084
-86.2789,41.4371,1.05952,-0.0144514
-86.4906,41.4228,1.05673,-0.013666
-86.7015,41.4093,1.05673,-0.00502656
-86.9146,41.4077,1.07491,0.00408408
-87.1289,41.3941,1.06442,0.00911064
-87.3415,41.3802,1.09379,0.0094248
-87.5589,41.3656,1.09379,0.00973896
-87.7906,41.3583,1.09379,0.00989604
-88.0089,41.3426,1.09869,0.00973896
-88.228,41.3262,1.11967,0.0103673
-88.437,41.3232,1.11967,0.00926772
-88.6602,41.3048,1.11967,0.00989604
-88.8838,41.286,1.12736,0.0102102
-89.1085,41.2667,1.11967,0.00848232
-89.3436,41.2571,1.11967,0.00989604
-89.5671,41.2366,1.12526,0.0111527
-89.7909,41.2156,1.11967,0.0109956
-90.0156,41.2098,1.12736,0.00926772
-90.2398,41.1872,1.12736,0.00848232
-90.4652,41.164,1.13575,0.0015708
-90.6915,41.1403,1.14345,0.0007854
-90.9183,41.1165,1.12526,0.00094248
-91.1423,41.0923,1.12526,0.00031416
-91.3656,41.0677,1.12246,-0.00094248
-91.5768,41.0733,1.10148,-0.00769692
-91.7955,41.0487,1.0882,-0.0163363
-92.0119,41.0246,1.0882,-0.0180642
-92.2282,41.0009,1.0882,-0.0191638
-92.4573,40.9908,1.0882,-0.0265465
-92.6737,40.9683,1.0882,-0.0466528
-92.8903,40.947,1.09379,-0.0645599
-93.108,40.9275,1.09379,-0.0666019
-93.3248,40.9114,1.09379,-0.0662878
-93.5434,40.8976,1.09869,-0.0656594
-93.7629,40.8865,1.09589,-0.0675444
